b'id',b'key',b'value',b'type'
190647417,b'created_by',b'JOSM',b'regular'
190647435,b'created_by',b'JOSM',b'regular'
190647459,b'created_by',b'JOSM',b'regular'
190647472,b'created_by',b'JOSM',b'regular'
190647483,b'highway',b'motorway_junction',b'regular'
190647483,b'ref',b'17',b'regular'
190647643,b'created_by',b'JOSM',b'regular'
190647656,b'created_by',b'JOSM',b'regular'
190647670,b'created_by',b'JOSM',b'regular'
190647692,b'created_by',b'JOSM',b'regular'
190647711,b'created_by',b'JOSM',b'regular'
190647722,b'created_by',b'JOSM',b'regular'
190647729,b'created_by',b'JOSM',b'regular'
190647746,b'created_by',b'JOSM',b'regular'
190648010,b'highway',b'motorway_junction',b'regular'
190648010,b'ref',b'26',b'regular'
190649301,b'created_by',b'JOSM',b'regular'
190651079,b'created_by',b'JOSM',b'regular'
190651101,b'created_by',b'JOSM',b'regular'
190651134,b'created_by',b'JOSM',b'regular'
190651148,b'created_by',b'JOSM',b'regular'
190651163,b'created_by',b'JOSM',b'regular'
190651188,b'created_by',b'JOSM',b'regular'
190651218,b'created_by',b'JOSM',b'regular'
190651236,b'created_by',b'JOSM',b'regular'
190651255,b'created_by',b'JOSM',b'regular'
190651271,b'created_by',b'JOSM',b'regular'
190651285,b'created_by',b'JOSM',b'regular'
190651313,b'created_by',b'JOSM',b'regular'
190651343,b'created_by',b'JOSM',b'regular'
190651369,b'created_by',b'JOSM',b'regular'
190651396,b'created_by',b'JOSM',b'regular'
190651420,b'created_by',b'JOSM',b'regular'
190651441,b'created_by',b'JOSM',b'regular'
190651475,b'created_by',b'JOSM',b'regular'
190651494,b'created_by',b'JOSM',b'regular'
190651532,b'created_by',b'JOSM',b'regular'
190651548,b'created_by',b'JOSM',b'regular'
190651570,b'created_by',b'JOSM',b'regular'
190651597,b'created_by',b'JOSM',b'regular'
190651620,b'created_by',b'JOSM',b'regular'
190651642,b'created_by',b'JOSM',b'regular'
190651656,b'created_by',b'JOSM',b'regular'
190651677,b'created_by',b'JOSM',b'regular'
190651692,b'created_by',b'JOSM',b'regular'
190651710,b'created_by',b'JOSM',b'regular'
190651740,b'created_by',b'JOSM',b'regular'
190651755,b'created_by',b'JOSM',b'regular'
190651780,b'created_by',b'JOSM',b'regular'
190651796,b'created_by',b'JOSM',b'regular'
191031485,b'created_by',b'JOSM',b'regular'
191031500,b'created_by',b'JOSM',b'regular'
191031516,b'created_by',b'JOSM',b'regular'
191031551,b'created_by',b'JOSM',b'regular'
191032658,b'created_by',b'JOSM',b'regular'
191032679,b'created_by',b'JOSM',b'regular'
191033494,b'highway',b'motorway_junction',b'regular'
191033494,b'ref',b'28',b'regular'
191033926,b'highway',b'motorway_junction',b'regular'
191033926,b'ref',b'28',b'regular'
191034184,b'created_by',b'JOSM',b'regular'
191034200,b'created_by',b'JOSM',b'regular'
191034217,b'created_by',b'JOSM',b'regular'
191034236,b'created_by',b'JOSM',b'regular'
191034262,b'created_by',b'JOSM',b'regular'
191034282,b'created_by',b'JOSM',b'regular'
191034301,b'created_by',b'JOSM',b'regular'
191034326,b'created_by',b'JOSM',b'regular'
191034360,b'created_by',b'JOSM',b'regular'
191034390,b'created_by',b'JOSM',b'regular'
191034422,b'created_by',b'JOSM',b'regular'
191034438,b'created_by',b'JOSM',b'regular'
191034462,b'created_by',b'JOSM',b'regular'
191034495,b'created_by',b'JOSM',b'regular'
191034527,b'created_by',b'JOSM',b'regular'
191034552,b'created_by',b'JOSM',b'regular'
191034578,b'created_by',b'JOSM',b'regular'
191034589,b'created_by',b'JOSM',b'regular'
191034603,b'created_by',b'JOSM',b'regular'
191034624,b'created_by',b'JOSM',b'regular'
191036375,b'created_by',b'JOSM',b'regular'
191037109,b'amenity',b'pub',b'regular'
191037109,b'name',"b""Stoker's Arms""",b'regular'
191038257,b'highway',b'motorway_junction',b'regular'
191038257,b'ref',b'23',b'regular'
191038379,b'highway',b'motorway_junction',b'regular'
191038379,b'ref',b'23',b'regular'
191039056,b'created_by',b'JOSM',b'regular'
191852286,b'highway',b'motorway_junction',b'regular'
191852286,b'ref',b'19',b'regular'
192776508,b'created_by',b'JOSM',b'regular'
192776544,b'created_by',b'JOSM',b'regular'
192776578,b'created_by',b'JOSM',b'regular'
192776617,b'created_by',b'JOSM',b'regular'
192858097,b'created_by',b'JOSM',b'regular'
192858116,b'created_by',b'JOSM',b'regular'
192858172,b'created_by',b'JOSM',b'regular'
192858205,b'created_by',b'JOSM',b'regular'
192858234,b'created_by',b'JOSM',b'regular'
192858265,b'created_by',b'JOSM',b'regular'
192858295,b'created_by',b'JOSM',b'regular'
192858324,b'created_by',b'JOSM',b'regular'
192858343,b'created_by',b'JOSM',b'regular'
192858368,b'created_by',b'JOSM',b'regular'
192858384,b'created_by',b'JOSM',b'regular'
192858413,b'created_by',b'JOSM',b'regular'
192858441,b'created_by',b'JOSM',b'regular'
192858910,b'created_by',b'JOSM',b'regular'
194095852,b'created_by',b'JOSM',b'regular'
194095886,b'created_by',b'JOSM',b'regular'
194095917,b'created_by',b'JOSM',b'regular'
194095949,b'created_by',b'JOSM',b'regular'
194095969,b'created_by',b'JOSM',b'regular'
194095995,b'created_by',b'JOSM',b'regular'
194096022,b'created_by',b'JOSM',b'regular'
194096049,b'created_by',b'JOSM',b'regular'
194096073,b'created_by',b'JOSM',b'regular'
194096102,b'created_by',b'JOSM',b'regular'
194096134,b'created_by',b'JOSM',b'regular'
194096162,b'created_by',b'JOSM',b'regular'
194096189,b'created_by',b'JOSM',b'regular'
194096209,b'created_by',b'JOSM',b'regular'
194096242,b'created_by',b'JOSM',b'regular'
194096256,b'created_by',b'JOSM',b'regular'
194096280,b'created_by',b'JOSM',b'regular'
194096311,b'created_by',b'JOSM',b'regular'
194096341,b'created_by',b'JOSM',b'regular'
194096370,b'created_by',b'JOSM',b'regular'
194096406,b'created_by',b'JOSM',b'regular'
194096421,b'created_by',b'JOSM',b'regular'
194096451,b'created_by',b'JOSM',b'regular'
194096479,b'created_by',b'JOSM',b'regular'
194096517,b'created_by',b'JOSM',b'regular'
194096551,b'created_by',b'JOSM',b'regular'
194096587,b'created_by',b'JOSM',b'regular'
194096607,b'created_by',b'JOSM',b'regular'
194096634,b'created_by',b'JOSM',b'regular'
194096661,b'created_by',b'JOSM',b'regular'
194096690,b'created_by',b'JOSM',b'regular'
194096712,b'created_by',b'JOSM',b'regular'
194096736,b'created_by',b'JOSM',b'regular'
194096753,b'created_by',b'JOSM',b'regular'
194096778,b'created_by',b'JOSM',b'regular'
194096779,b'created_by',b'JOSM',b'regular'
194096785,b'created_by',b'JOSM',b'regular'
194096808,b'created_by',b'JOSM',b'regular'
194096822,b'created_by',b'JOSM',b'regular'
194096834,b'created_by',b'JOSM',b'regular'
194096848,b'created_by',b'JOSM',b'regular'
194096865,b'created_by',b'JOSM',b'regular'
194096884,b'created_by',b'JOSM',b'regular'
194096905,b'created_by',b'JOSM',b'regular'
194096927,b'created_by',b'JOSM',b'regular'
194096957,b'created_by',b'JOSM',b'regular'
194096997,b'created_by',b'JOSM',b'regular'
194097037,b'created_by',b'JOSM',b'regular'
194097055,b'created_by',b'JOSM',b'regular'
194097085,b'created_by',b'JOSM',b'regular'
194097117,b'created_by',b'JOSM',b'regular'
194097149,b'created_by',b'JOSM',b'regular'
194097179,b'created_by',b'JOSM',b'regular'
194097201,b'created_by',b'JOSM',b'regular'
194097226,b'created_by',b'JOSM',b'regular'
194097261,b'created_by',b'JOSM',b'regular'
194097307,b'created_by',b'JOSM',b'regular'
194097347,b'created_by',b'JOSM',b'regular'
194097383,b'created_by',b'JOSM',b'regular'
194097409,b'created_by',b'JOSM',b'regular'
194097440,b'created_by',b'JOSM',b'regular'
194097465,b'created_by',b'JOSM',b'regular'
194097498,b'created_by',b'JOSM',b'regular'
194097518,b'created_by',b'JOSM',b'regular'
194097540,b'created_by',b'JOSM',b'regular'
194097573,b'created_by',b'JOSM',b'regular'
194097603,b'created_by',b'JOSM',b'regular'
194097629,b'created_by',b'JOSM',b'regular'
194097667,b'created_by',b'JOSM',b'regular'
194097702,b'created_by',b'JOSM',b'regular'
194097735,b'created_by',b'JOSM',b'regular'
194098014,b'created_by',b'JOSM',b'regular'
194098077,b'created_by',b'JOSM',b'regular'
194098139,b'created_by',b'JOSM',b'regular'
194098160,b'created_by',b'JOSM',b'regular'
194098177,b'created_by',b'JOSM',b'regular'
194098207,b'created_by',b'JOSM',b'regular'
194098235,b'created_by',b'JOSM',b'regular'
194098256,b'created_by',b'JOSM',b'regular'
194098287,b'created_by',b'JOSM',b'regular'
194098308,b'created_by',b'JOSM',b'regular'
194098344,b'created_by',b'JOSM',b'regular'
194098373,b'created_by',b'JOSM',b'regular'
194098408,b'created_by',b'JOSM',b'regular'
194098427,b'created_by',b'JOSM',b'regular'
194098452,b'created_by',b'JOSM',b'regular'
194098466,b'created_by',b'JOSM',b'regular'
194098483,b'created_by',b'JOSM',b'regular'
194098510,b'created_by',b'JOSM',b'regular'
194098538,b'created_by',b'JOSM',b'regular'
194098545,b'created_by',b'JOSM',b'regular'
194098571,b'created_by',b'JOSM',b'regular'
194098600,b'created_by',b'JOSM',b'regular'
194098621,b'created_by',b'JOSM',b'regular'
194098652,b'created_by',b'JOSM',b'regular'
194098682,b'created_by',b'JOSM',b'regular'
194098714,b'created_by',b'JOSM',b'regular'
194098744,b'created_by',b'JOSM',b'regular'
194099390,b'created_by',b'JOSM',b'regular'
194553314,b'created_by',b'JOSM',b'regular'
194553356,b'created_by',b'JOSM',b'regular'
194553392,b'created_by',b'JOSM',b'regular'
194553408,b'created_by',b'JOSM',b'regular'
194553416,b'created_by',b'JOSM',b'regular'
194553428,b'created_by',b'JOSM',b'regular'
194553530,b'created_by',b'JOSM',b'regular'
194553556,b'created_by',b'JOSM',b'regular'
194553586,b'created_by',b'JOSM',b'regular'
194553612,b'created_by',b'JOSM',b'regular'
194553634,b'created_by',b'JOSM',b'regular'
194553666,b'created_by',b'JOSM',b'regular'
194553702,b'created_by',b'JOSM',b'regular'
194553711,b'created_by',b'JOSM',b'regular'
194553736,b'created_by',b'JOSM',b'regular'
194553781,b'created_by',b'JOSM',b'regular'
194553824,b'created_by',b'JOSM',b'regular'
194553878,b'created_by',b'JOSM',b'regular'
194553938,b'created_by',b'JOSM',b'regular'
194553982,b'created_by',b'JOSM',b'regular'
194554026,b'created_by',b'JOSM',b'regular'
194554071,b'created_by',b'JOSM',b'regular'
194554103,b'created_by',b'JOSM',b'regular'
194554144,b'created_by',b'JOSM',b'regular'
194554167,b'created_by',b'JOSM',b'regular'
194554199,b'created_by',b'JOSM',b'regular'
194554239,b'created_by',b'JOSM',b'regular'
194554273,b'created_by',b'JOSM',b'regular'
194554407,b'created_by',b'JOSM',b'regular'
194554442,b'created_by',b'JOSM',b'regular'
194554506,b'created_by',b'JOSM',b'regular'
194554643,b'created_by',b'JOSM',b'regular'
194554698,b'created_by',b'JOSM',b'regular'
194554782,b'created_by',b'JOSM',b'regular'
194554869,b'created_by',b'JOSM',b'regular'
194554904,b'created_by',b'JOSM',b'regular'
194554938,b'created_by',b'JOSM',b'regular'
194554976,b'created_by',b'JOSM',b'regular'
194555005,b'created_by',b'JOSM',b'regular'
194555041,b'created_by',b'JOSM',b'regular'
194555065,b'created_by',b'JOSM',b'regular'
195156789,b'created_by',b'JOSM',b'regular'
195157359,b'created_by',b'JOSM',b'regular'
195157413,b'created_by',b'JOSM',b'regular'
195157433,b'created_by',b'JOSM',b'regular'
195157475,b'created_by',b'JOSM',b'regular'
195157511,b'created_by',b'JOSM',b'regular'
195157545,b'created_by',b'JOSM',b'regular'
195157580,b'created_by',b'JOSM',b'regular'
195157623,b'created_by',b'JOSM',b'regular'
195157686,b'created_by',b'JOSM',b'regular'
195325051,b'highway',b'motorway_junction',b'regular'
195325051,b'name',b'M7 Edwin Swales VC Dr',b'regular'
195325051,b'ref',b'161',b'regular'
195358278,b'created_by',b'JOSM',b'regular'
195358313,b'created_by',b'JOSM',b'regular'
195358346,b'created_by',b'JOSM',b'regular'
195358374,b'created_by',b'JOSM',b'regular'
195358399,b'created_by',b'JOSM',b'regular'
195358429,b'created_by',b'JOSM',b'regular'
195358457,b'created_by',b'JOSM',b'regular'
195371451,b'created_by',b'JOSM',b'regular'
195371479,b'created_by',b'JOSM',b'regular'
195371513,b'created_by',b'JOSM',b'regular'
195371542,b'created_by',b'JOSM',b'regular'
195371548,b'created_by',b'JOSM',b'regular'
195520830,b'created_by',b'JOSM',b'regular'
195520864,b'created_by',b'JOSM',b'regular'
195520910,b'created_by',b'JOSM',b'regular'
195520942,b'created_by',b'JOSM',b'regular'
195520984,b'created_by',b'JOSM',b'regular'
195521028,b'created_by',b'JOSM',b'regular'
195521108,b'created_by',b'JOSM',b'regular'
195521148,b'highway',b'motorway_junction',b'regular'
195521148,b'name',b'M10 Brickfield Rd',b'regular'
195521148,b'ref',b'4',b'regular'
195521186,b'created_by',b'JOSM',b'regular'
195521231,b'created_by',b'JOSM',b'regular'
195521363,b'created_by',b'JOSM',b'regular'
195521429,b'created_by',b'JOSM',b'regular'
195521472,b'created_by',b'JOSM',b'regular'
195521704,b'created_by',b'JOSM',b'regular'
195521744,b'created_by',b'JOSM',b'regular'
195521780,b'created_by',b'JOSM',b'regular'
195521853,b'created_by',b'JOSM',b'regular'
195521888,b'created_by',b'JOSM',b'regular'
195521888,b'highway',b'traffic_signals',b'regular'
195521960,b'created_by',b'JOSM',b'regular'
195522199,b'created_by',b'JOSM',b'regular'
195522230,b'created_by',b'JOSM',b'regular'
195713042,b'created_by',b'JOSM',b'regular'
195713069,b'created_by',b'JOSM',b'regular'
197048622,b'highway',b'traffic_signals',b'regular'
197055949,b'highway',b'traffic_signals',b'regular'
197055985,b'highway',b'traffic_signals',b'regular'
197056420,b'created_by',b'JOSM',b'regular'
197056451,b'created_by',b'JOSM',b'regular'
197056479,b'created_by',b'JOSM',b'regular'
197056517,b'created_by',b'JOSM',b'regular'
197056550,b'created_by',b'JOSM',b'regular'
197056583,b'created_by',b'JOSM',b'regular'
197056605,b'created_by',b'JOSM',b'regular'
197056637,b'created_by',b'JOSM',b'regular'
197056669,b'created_by',b'JOSM',b'regular'
197056701,b'created_by',b'JOSM',b'regular'
197056733,b'created_by',b'JOSM',b'regular'
197056756,b'created_by',b'JOSM',b'regular'
197056771,b'created_by',b'JOSM',b'regular'
197056795,b'created_by',b'JOSM',b'regular'
197056831,b'created_by',b'JOSM',b'regular'
197057446,b'created_by',b'JOSM',b'regular'
197057569,b'created_by',b'JOSM',b'regular'
197057609,b'created_by',b'JOSM',b'regular'
197057640,b'created_by',b'JOSM',b'regular'
197057649,b'created_by',b'JOSM',b'regular'
197057652,b'created_by',b'JOSM',b'regular'
197057677,b'created_by',b'JOSM',b'regular'
197057713,b'created_by',b'JOSM',b'regular'
197057743,b'created_by',b'JOSM',b'regular'
197057777,b'created_by',b'JOSM',b'regular'
197057801,b'created_by',b'JOSM',b'regular'
197057827,b'created_by',b'JOSM',b'regular'
197057905,b'created_by',b'JOSM',b'regular'
197057939,b'created_by',b'JOSM',b'regular'
197057977,b'created_by',b'JOSM',b'regular'
197058012,b'created_by',b'JOSM',b'regular'
197058048,b'created_by',b'JOSM',b'regular'
197058076,b'created_by',b'JOSM',b'regular'
197058099,b'created_by',b'JOSM',b'regular'
197058129,b'created_by',b'JOSM',b'regular'
197058168,b'created_by',b'JOSM',b'regular'
197058200,b'created_by',b'JOSM',b'regular'
197058242,b'created_by',b'JOSM',b'regular'
197058277,b'created_by',b'JOSM',b'regular'
197058302,b'created_by',b'JOSM',b'regular'
197058336,b'created_by',b'JOSM',b'regular'
197058373,b'created_by',b'JOSM',b'regular'
197058408,b'highway',b'motorway_junction',b'regular'
197058408,b'name',b'M13 Jan Smuts Highway',b'regular'
197058408,b'ref',b'5',b'regular'
197058442,b'created_by',b'JOSM',b'regular'
197058472,b'created_by',b'JOSM',b'regular'
197058502,b'created_by',b'JOSM',b'regular'
197058536,b'created_by',b'JOSM',b'regular'
197058555,b'created_by',b'JOSM',b'regular'
197058583,b'created_by',b'JOSM',b'regular'
197058614,b'created_by',b'JOSM',b'regular'
197058633,b'created_by',b'JOSM',b'regular'
197058656,b'created_by',b'JOSM',b'regular'
197058691,b'created_by',b'JOSM',b'regular'
197058728,b'created_by',b'JOSM',b'regular'
197058757,b'created_by',b'JOSM',b'regular'
197058802,b'created_by',b'JOSM',b'regular'
197058831,b'created_by',b'JOSM',b'regular'
197058850,b'created_by',b'JOSM',b'regular'
197058895,b'created_by',b'JOSM',b'regular'
197058933,b'created_by',b'JOSM',b'regular'
197058972,b'created_by',b'JOSM',b'regular'
197059008,b'created_by',b'JOSM',b'regular'
197059043,b'created_by',b'JOSM',b'regular'
197059070,b'created_by',b'JOSM',b'regular'
197059109,b'created_by',b'JOSM',b'regular'
197059152,b'created_by',b'JOSM',b'regular'
197059187,b'created_by',b'JOSM',b'regular'
197059210,b'created_by',b'JOSM',b'regular'
197059254,b'created_by',b'JOSM',b'regular'
197059290,b'created_by',b'JOSM',b'regular'
197059317,b'created_by',b'JOSM',b'regular'
197059349,b'created_by',b'JOSM',b'regular'
197059366,b'created_by',b'JOSM',b'regular'
197059452,b'created_by',b'JOSM',b'regular'
198794115,b'created_by',b'JOSM',b'regular'
198794142,b'created_by',b'JOSM',b'regular'
198794165,b'created_by',b'JOSM',b'regular'
198794175,b'created_by',b'JOSM',b'regular'
198794188,b'created_by',b'JOSM',b'regular'
198794193,b'created_by',b'JOSM',b'regular'
198794203,b'created_by',b'JOSM',b'regular'
198794215,b'created_by',b'JOSM',b'regular'
198794222,b'created_by',b'JOSM',b'regular'
198794236,b'created_by',b'JOSM',b'regular'
198963012,b'highway',b'traffic_signals',b'regular'
198963021,b'highway',b'traffic_signals',b'regular'
